# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.35,3.25,180.0,0,3.0,0,180.0,0.0,0.0
 0.08903143414921826,2.3381101056,3.25,180.0,0.26709430244765475,3.0,0,180.0,0.0,0.0
 0.1253282495422856,2.3264392448,3.25,180.0,0.3759847486268568,3.0000000000000004,0,180.0,0.0,0.0
 0.15278383160531064,2.3149856512,3.25,180.0,0.4583514948159319,2.999999999999999,0,180.0,0.0,0.0
 0.17559886408136793,2.3037475584,3.25,180.0,0.5267965922441037,2.9999999999999964,0,180.0,0.0,0.0
 0.19540863167560837,2.2927231999999997,3.25,180.0,0.586225895026825,2.9999999999999987,0,180.0,0.0,0.0
 0.21305584620000503,2.2819108096,3.25,180.0,0.639167538600015,3.0,0,180.0,0.0,0.0
 0.22904348815599826,2.2713086207999997,3.25,180.0,0.6871304644679946,3.0,0,180.0,0.0,1.939078288581408e-12
 0.24370081767062904,2.2609148672000003,3.25,180.0,0.7311024530118869,2.999999999999996,0,180.00000000000003,0.0,-2.0964920546393685e-12
 0.25725761096612904,2.2507277824,3.25,180.0,0.7717728328983869,3.000000000000002,0,180.0,0.0,0.0
 0.269881949501382,2.2407456000000003,3.25,180.0,0.8096458485041459,3.0000000000000044,0,180.0,0.0,0.0
 0.2817013151075681,2.2309665536,3.25,180.0,0.845103945322704,2.999999999999995,0,180.0,0.0,0.0
 0.2928152127195583,2.2213888768,3.25,180.0,0.8784456381586747,3.0,0,180.0,0.0,0.0
 0.30330314516448176,2.2120108032,3.25,180.0,0.909909435493445,2.9999999999999947,0,180.0,0.0,2.863148759701067e-12
 0.31322987682105535,2.2028305664,3.25,180.0,0.9396896304631659,3.0000000000000058,0,180.00000000000003,0.0,-3.0174361542501537e-12
 0.32264903533096156,2.1938464,3.25,180.0,0.9679471059928846,3.0000000000000058,0,180.0,0.0,0.0
 0.3316056517411408,2.1850565376,3.25,180.0,0.9948169552234223,2.999999999999994,0,180.0,0.0,0.0
 0.340137998661328,2.1764592127999998,3.25,180.0,1.0204139959839837,2.9999999999999933,0,180.0,0.0,0.0
 0.3482789502683161,2.1680526592,3.25,180.0,1.0448368508049481,3.0,0,180.0,0.0,-3.654088178723175e-12
 0.35605700816957214,2.1598351104,3.25,180.0,1.0681710245087161,2.999999999999993,0,179.99999999999997,0.0,3.820080999812894e-12
 0.36349708847985773,2.1518048,3.25,180.0,1.0904912654395729,2.9999999999999925,0,180.0,0.0,0.0
 0.3706211348533705,2.1439599616,3.25,180.0,1.111863404560111,2.9999999999999765,0,180.0,0.0,0.0
 0.3774486024171591,2.1362988288,3.25,180.0,1.1323458072514767,2.9999999999999836,0,180.0,0.0,0.0
 0.3839968444314788,2.1288196352,3.25,180.0,1.1519905332944358,3.0,0,180.0,0.0,4.522451555652344e-12
 0.3902814246156228,2.1215206144,3.25,180.0,1.1708442738468678,3.0,0,180.00000000000003,0.0,-4.7095207147285125e-12
 0.39631637193871627,2.1144,3.25,180.0,1.1889491158161483,3.0000000000000093,0,180.0,0.0,-4.901969495950133e-12
 0.4021143903584321,2.1074560256,3.25,180.0,1.2063431710752957,2.999999999999981,0,179.99999999999997,0.0,0.0
 0.4076870329063705,2.1006869248,3.25,180.0,1.2230610987191106,2.9999999999999702,0,179.99999999999997,0.0,1.060944162483597e-11
 0.4130448472825523,2.0940909312,3.25,180.0,1.239134541847656,2.99999999999999,0,180.00000000000003,0.0,-5.515938951002266e-12
 0.4181974984780917,2.0876662784,3.25,180.0,1.2545924954342742,3.0000000000000107,0,180.0,0.0,0.0
 0.4231538727224412,2.0814112000000002,3.25,180.0,1.2694616181673228,3.000000000000011,0,180.0,0.0,0.0
 0.4279221661314906,2.0753239295999997,3.25,180.0,1.283766498394471,3.0,0,180.0,0.0,0.0
 0.43250996073308356,2.0694027008,3.25,180.0,1.29752988219925,3.000000000000024,0,180.0,0.0,0.0
 0.4369242900091505,2.0636457472,3.25,180.0,1.3107728700274508,2.9999999999999876,0,180.0,0.0,0.0
 0.44117169567716696,2.0580513024,3.25,180.0,1.3235150870315002,3.000000000000013,0,180.0,0.0,0.0
 0.44525827710816723,2.0526176,3.25,180.0,1.335774831324501,3.0,0,180.0,0.0,0.0
 0.4491897345220616,2.0473428736,3.25,180.0,1.3475692035661841,2.999999999999986,0,180.0,0.0,0.0
 0.45297140689746285,2.0422253568,3.25,180.0,1.3589142206923877,2.999999999999956,0,180.0,0.0,0.0
 0.4566083053705152,2.0372632831999997,3.25,180.0,1.3698249161115448,3.0,0,180.0,0.0,0.0
 0.46010514276630304,2.0324548864,3.25,180.0,1.3803154282989083,3.000000000000016,0,180.0,0.0,0.0
 0.4634663598004356,2.0277984,3.25,180.0,1.390399079401306,2.9999999999999836,0,180.0,0.0,0.0
 0.466696148402077,2.0232920576,3.25,180.0,1.4000884452062303,3.0000000000000515,0,180.0,0.0,0.0
 0.4697984725390241,2.0189340928,3.25,180.0,1.4093954176170715,2.999999999999964,0,180.0,0.0,0.0
 0.4727770868672328,2.0147227392,3.25,180.0,1.4183312606016973,2.9999999999999254,0,180.0,0.0,0.0
 0.4756355534790619,2.0106562304,3.25,180.0,1.4269066604371847,3.0000000000000386,0,180.0,0.0,0.0
 0.4783772569844852,2.0067328,3.25,180.0,1.4351317709534548,3.000000000000061,0,180.0,0.0,0.0
